sl_ticks,tp_ticks,rr,max_holding_bars,direction,nc,trades_per_day,wr_used_mid_bracket,wr_bracket_width,pass_rate_15d,blow_rate,avg_days_to_pass,combines_por_ano,costo_esperado_por_combine
50,12,0.24,30,always_long,50,1,0.7963,0.0142,0.8374,0.1626,5.88,35.87,58.52
50,20,0.4,30,always_long,40,1,0.6999,0.0084,0.7036,0.2964,4.96,35.78,69.64
30,12,0.4,30,always_short,40,2,0.7135,0.0386,0.6478,0.3523,4.58,35.67,75.65
50,10,0.2,100,always_short,40,2,0.8333,0.0143,0.6983,0.3018,4.96,35.46,70.18
50,10,0.2,130,always_short,40,2,0.8333,0.0143,0.6983,0.3018,4.96,35.46,70.18
50,10,0.2,66,always_short,40,2,0.8332,0.0143,0.6981,0.3019,4.96,35.45,70.19
50,10,0.2,45,always_short,40,2,0.8322,0.0143,0.6951,0.3049,4.97,35.28,70.49
30,10,0.333,130,always_short,50,2,0.7487,0.0453,0.5541,0.4459,3.99,35.0,88.43
30,10,0.333,100,always_short,50,2,0.7487,0.0453,0.5539,0.4461,3.99,34.99,88.47
30,12,0.4,100,alternate,40,2,0.7093,0.0388,0.6371,0.3629,4.59,34.97,76.91
30,12,0.4,66,alternate,40,2,0.7092,0.0387,0.6371,0.3629,4.59,34.97,76.91
30,12,0.4,130,alternate,40,2,0.7093,0.0388,0.6371,0.3629,4.59,34.97,76.91
30,12,0.4,45,alternate,40,2,0.7091,0.0387,0.637,0.363,4.59,34.96,76.92
30,10,0.333,66,always_short,50,2,0.7486,0.0453,0.5534,0.4466,3.99,34.95,88.55
30,10,0.333,45,always_short,50,2,0.7485,0.0453,0.553,0.447,3.99,34.93,88.61
50,6,0.12,66,always_short,50,2,0.8892,0.0193,0.8107,0.1893,5.87,34.8,60.44
30,12,0.4,30,alternate,40,2,0.7081,0.0387,0.635,0.365,4.6,34.8,77.17
50,6,0.12,130,always_short,50,2,0.8892,0.0193,0.8107,0.1893,5.87,34.8,60.44
50,6,0.12,100,always_short,50,2,0.8892,0.0193,0.8106,0.1894,5.87,34.79,60.45
40,8,0.2,100,always_short,50,2,0.8296,0.0286,0.687,0.313,4.98,34.79,71.32
40,8,0.2,45,always_short,50,2,0.8295,0.0286,0.687,0.313,4.98,34.79,71.32
40,8,0.2,130,always_short,50,2,0.8296,0.0287,0.687,0.313,4.98,34.79,71.32
40,8,0.2,66,always_short,50,2,0.8295,0.0286,0.687,0.313,4.98,34.79,71.32
50,10,0.2,100,alternate,40,2,0.8292,0.0155,0.6859,0.3141,4.98,34.73,71.44
50,6,0.12,45,always_short,50,2,0.8889,0.0193,0.8094,0.1906,5.87,34.73,60.54
50,10,0.2,130,alternate,40,2,0.8292,0.0155,0.6859,0.3141,4.98,34.73,71.44
50,10,0.2,66,alternate,40,2,0.8292,0.0154,0.6857,0.3142,4.98,34.72,71.45
30,10,0.333,30,always_short,50,2,0.7471,0.0453,0.5496,0.4504,3.99,34.68,89.15
50,10,0.2,45,alternate,40,2,0.8286,0.0154,0.6847,0.3152,4.98,34.64,71.56
50,10,0.2,30,always_short,40,2,0.828,0.0143,0.6824,0.3176,4.99,34.49,71.81
40,8,0.2,30,always_short,50,2,0.8273,0.0286,0.68,0.32,4.99,34.36,72.06
50,6,0.12,30,always_short,50,2,0.8863,0.0193,0.8023,0.1978,5.89,34.33,61.08
50,6,0.12,66,alternate,50,2,0.886,0.0205,0.8015,0.1985,5.89,34.28,61.14
50,6,0.12,130,alternate,50,2,0.886,0.0205,0.8014,0.1986,5.89,34.28,61.14
50,6,0.12,100,alternate,50,2,0.886,0.0205,0.8013,0.1988,5.89,34.27,61.15
50,6,0.12,45,alternate,50,2,0.8859,0.0204,0.8006,0.1994,5.89,34.24,61.2
50,20,0.4,130,always_short,50,2,0.7184,0.0089,0.6102,0.3897,4.5,34.18,80.29
50,20,0.4,100,always_short,50,2,0.7184,0.0089,0.6101,0.3899,4.5,34.17,80.31
40,8,0.2,45,alternate,50,2,0.8263,0.0293,0.6763,0.3237,4.99,34.14,72.46
40,8,0.2,66,alternate,50,2,0.8263,0.0293,0.6763,0.3237,4.99,34.14,72.46
40,8,0.2,130,alternate,50,2,0.8263,0.0293,0.6763,0.3237,4.99,34.14,72.46
40,8,0.2,100,alternate,50,2,0.8263,0.0293,0.6761,0.3239,4.99,34.13,72.47
50,20,0.4,66,always_short,50,2,0.7181,0.0089,0.6096,0.3904,4.5,34.13,80.38
50,10,0.2,30,alternate,40,2,0.8257,0.0154,0.675,0.325,4.99,34.06,72.59
30,12,0.4,100,always_long,40,2,0.7034,0.0388,0.6222,0.3777,4.61,34.03,78.75
30,12,0.4,130,always_long,40,2,0.7034,0.0389,0.622,0.378,4.61,34.01,78.78
30,12,0.4,66,always_long,40,2,0.7034,0.0388,0.6219,0.3781,4.61,34.01,78.79
30,12,0.4,45,always_long,40,2,0.7033,0.0388,0.6219,0.3781,4.61,34.0,78.79
50,6,0.12,30,alternate,50,2,0.8843,0.0204,0.796,0.204,5.9,33.98,61.56
50,10,0.2,100,always_long,40,2,0.8251,0.0166,0.6739,0.3261,5.0,33.98,72.71
50,10,0.2,66,always_long,40,2,0.8251,0.0166,0.6739,0.3261,5.0,33.98,72.71
40,8,0.2,30,alternate,50,2,0.8249,0.0293,0.6734,0.3266,5.0,33.96,72.77
50,10,0.2,130,always_long,40,2,0.8251,0.0166,0.6735,0.3265,5.0,33.96,72.75
50,10,0.2,45,always_long,40,2,0.825,0.0166,0.6735,0.3265,5.0,33.96,72.75
30,10,0.333,130,alternate,50,2,0.743,0.0453,0.5399,0.4601,4.01,33.96,90.76
30,10,0.333,100,alternate,50,2,0.743,0.0453,0.5397,0.4602,4.01,33.95,90.78
30,10,0.333,66,alternate,50,2,0.7429,0.0453,0.5396,0.4604,4.01,33.95,90.8
30,10,0.333,45,alternate,50,2,0.7429,0.0452,0.5395,0.4605,4.01,33.93,90.82
30,12,0.4,30,always_long,40,2,0.7026,0.0387,0.6201,0.3799,4.61,33.88,79.02
30,10,0.333,30,alternate,50,2,0.7419,0.0452,0.5371,0.4629,4.01,33.78,91.23
50,6,0.12,66,always_long,50,2,0.8828,0.0216,0.7915,0.2085,5.91,33.77,61.91
50,6,0.12,45,always_long,50,2,0.8828,0.0216,0.7916,0.2084,5.91,33.77,61.9
50,6,0.12,100,always_long,50,2,0.8828,0.0216,0.7914,0.2086,5.91,33.76,61.92
50,6,0.12,130,always_long,50,2,0.8827,0.0216,0.7913,0.2087,5.91,33.75,61.93
50,10,0.2,30,always_long,40,2,0.8235,0.0165,0.67,0.33,5.0,33.74,73.13
40,8,0.2,66,always_long,50,2,0.8231,0.03,0.669,0.331,5.01,33.68,73.24
40,8,0.2,45,always_long,50,2,0.8231,0.03,0.669,0.331,5.01,33.68,73.24
50,6,0.12,30,always_long,50,2,0.8822,0.0215,0.79,0.21,5.91,33.68,62.03
40,8,0.2,130,always_long,50,2,0.823,0.03,0.6686,0.3314,5.01,33.65,73.28
40,8,0.2,100,always_long,50,2,0.823,0.03,0.6686,0.3314,5.01,33.65,73.28
50,15,0.3,130,always_short,40,1,0.773,0.0109,0.7953,0.2047,5.97,33.58,61.62
50,15,0.3,100,always_short,40,1,0.773,0.0109,0.7951,0.2049,5.97,33.57,61.63
50,15,0.3,66,always_short,40,1,0.7729,0.0109,0.7949,0.2051,5.97,33.56,61.64
50,20,0.4,45,always_short,50,2,0.7147,0.0089,0.601,0.399,4.51,33.55,81.53
40,8,0.2,30,always_long,50,2,0.8224,0.0299,0.6664,0.3336,5.01,33.51,73.53
50,15,0.3,45,always_short,40,1,0.7708,0.0109,0.7914,0.2086,5.98,33.38,61.92
40,15,0.375,100,always_short,50,2,0.73,0.0174,0.5583,0.4417,4.22,33.37,87.77
40,15,0.375,130,always_short,50,2,0.73,0.0174,0.5583,0.4417,4.22,33.37,87.77
40,15,0.375,66,always_short,50,2,0.7299,0.0173,0.5577,0.4422,4.22,33.34,87.85
40,12,0.3,130,always_short,50,1,0.7702,0.021,0.79,0.21,5.98,33.32,62.03
50,20,0.4,100,alternate,50,2,0.713,0.0087,0.5976,0.4024,4.52,33.32,81.99
40,12,0.3,100,always_short,50,1,0.7702,0.021,0.79,0.21,5.98,33.32,62.03
40,12,0.3,66,always_short,50,1,0.77,0.021,0.7899,0.2101,5.98,33.3,62.04
50,20,0.4,130,alternate,50,2,0.7129,0.0087,0.597,0.403,4.52,33.29,82.08
40,12,0.3,45,always_short,50,1,0.7698,0.021,0.7894,0.2106,5.98,33.28,62.07
50,20,0.4,66,alternate,50,2,0.7129,0.0087,0.5966,0.4034,4.52,33.26,82.13
40,15,0.375,45,always_short,50,2,0.7291,0.0173,0.5557,0.4442,4.22,33.2,88.17
50,15,0.3,100,alternate,40,1,0.7673,0.0113,0.7845,0.2155,5.98,33.04,62.46
50,15,0.3,66,alternate,40,1,0.7673,0.0113,0.7844,0.2156,5.98,33.03,62.47
50,15,0.3,130,alternate,40,1,0.7673,0.0113,0.7844,0.2156,5.98,33.03,62.47
40,12,0.3,30,always_short,50,1,0.7667,0.0209,0.7837,0.2162,5.99,33.0,62.52
30,10,0.333,130,always_long,50,2,0.7373,0.0453,0.526,0.474,4.02,32.98,93.16
30,10,0.333,100,always_long,50,2,0.7373,0.0453,0.526,0.474,4.02,32.98,93.16
30,10,0.333,66,always_long,50,2,0.7372,0.0452,0.5256,0.4744,4.02,32.96,93.22
30,10,0.333,45,always_long,50,2,0.7372,0.0452,0.5256,0.4744,4.02,32.96,93.22
50,15,0.3,45,alternate,40,1,0.766,0.0112,0.7826,0.2174,5.99,32.94,62.61
50,20,0.4,45,alternate,50,2,0.7106,0.0087,0.5913,0.4088,4.53,32.92,82.88
40,12,0.3,130,alternate,50,1,0.7653,0.022,0.7817,0.2182,5.99,32.89,62.68
40,12,0.3,100,alternate,50,1,0.7653,0.022,0.7817,0.2182,5.99,32.89,62.68
40,12,0.3,66,alternate,50,1,0.7653,0.022,0.7816,0.2184,5.99,32.88,62.69
40,12,0.3,45,alternate,50,1,0.7651,0.022,0.7811,0.2189,5.99,32.86,62.73
50,15,0.3,30,always_short,40,1,0.7646,0.0109,0.7806,0.2194,5.99,32.83,62.77
30,10,0.333,30,always_long,50,2,0.7366,0.0451,0.5241,0.4759,4.02,32.83,93.49
50,25,0.5,130,always_short,30,1,0.6726,0.0075,0.6539,0.3461,5.02,32.79,74.94
50,25,0.5,100,always_short,30,1,0.6726,0.0075,0.6536,0.3464,5.02,32.78,74.97
50,25,0.5,66,always_short,30,1,0.672,0.0075,0.6522,0.3478,5.03,32.71,75.12
40,12,0.3,30,alternate,50,1,0.7631,0.0219,0.7769,0.2231,6.0,32.65,63.07
40,20,0.5,130,always_short,40,1,0.6709,0.0141,0.6496,0.3504,5.03,32.57,75.43
40,20,0.5,100,always_short,40,1,0.6708,0.0141,0.6496,0.3504,5.03,32.57,75.43
40,20,0.5,66,always_short,40,1,0.6708,0.0141,0.6492,0.3508,5.03,32.55,75.47
50,15,0.3,66,always_long,40,1,0.7617,0.0116,0.7748,0.2253,6.0,32.54,63.25
50,15,0.3,100,always_long,40,1,0.7617,0.0116,0.7748,0.2253,6.0,32.54,63.25
50,15,0.3,130,always_long,40,1,0.7616,0.0116,0.7746,0.2254,6.0,32.53,63.26
50,15,0.3,45,always_long,40,1,0.7612,0.0116,0.7744,0.2256,6.0,32.51,63.28
40,15,0.375,30,always_short,50,2,0.7253,0.0173,0.5461,0.4539,4.23,32.51,89.72
50,15,0.3,30,alternate,40,1,0.7613,0.0112,0.7744,0.2256,6.0,32.51,63.28
30,15,0.5,100,always_short,50,1,0.6699,0.0317,0.6479,0.3521,5.03,32.48,75.63
30,15,0.5,130,always_short,50,1,0.6699,0.0317,0.6479,0.3521,5.03,32.48,75.63
30,15,0.5,66,always_short,50,1,0.6698,0.0316,0.6476,0.3524,5.03,32.46,75.66
30,15,0.5,45,always_short,50,1,0.6697,0.0316,0.6474,0.3526,5.03,32.45,75.69
40,12,0.3,66,always_long,50,1,0.7605,0.023,0.7726,0.2274,6.0,32.44,63.42
40,12,0.3,100,always_long,50,1,0.7604,0.023,0.7724,0.2276,6.0,32.43,63.44
40,12,0.3,130,always_long,50,1,0.7604,0.023,0.7724,0.2276,6.0,32.43,63.44
40,12,0.3,45,always_long,50,1,0.7604,0.0229,0.7722,0.2278,6.0,32.42,63.45
40,20,0.5,45,always_short,40,1,0.6692,0.0141,0.6464,0.3536,5.03,32.39,75.81
40,15,0.375,66,alternate,50,2,0.7246,0.0181,0.544,0.456,4.23,32.38,90.07
40,15,0.375,100,alternate,50,2,0.7247,0.0182,0.544,0.456,4.23,32.38,90.07
40,15,0.375,130,alternate,50,2,0.7247,0.0182,0.544,0.456,4.23,32.38,90.07
50,20,0.4,100,always_long,50,2,0.7076,0.0085,0.5821,0.4179,4.54,32.33,84.17
50,20,0.4,66,always_long,50,2,0.7076,0.0085,0.5821,0.4179,4.54,32.33,84.17
50,20,0.4,130,always_long,50,2,0.7074,0.0085,0.5817,0.4183,4.54,32.3,84.23
40,12,0.3,30,always_long,50,1,0.7594,0.0229,0.7698,0.2303,6.01,32.3,63.66
40,15,0.375,45,alternate,50,2,0.7241,0.0181,0.542,0.458,4.24,32.24,90.41
30,15,0.5,30,always_short,50,1,0.6678,0.0316,0.6428,0.3573,5.03,32.2,76.23
50,15,0.3,30,always_long,40,1,0.7579,0.0116,0.7672,0.2328,6.01,32.18,63.86
50,20,0.4,45,always_long,50,2,0.7065,0.0085,0.579,0.421,4.54,32.15,84.63
50,25,0.5,45,always_short,30,1,0.6672,0.0075,0.6418,0.3583,5.03,32.14,76.35
50,20,0.4,30,always_short,50,2,0.7059,0.0089,0.5784,0.4216,4.54,32.1,84.72
40,20,0.5,130,alternate,40,1,0.6653,0.0139,0.638,0.362,5.03,31.93,76.8
40,20,0.5,66,alternate,40,1,0.6653,0.0139,0.6379,0.3621,5.03,31.93,76.82
40,20,0.5,100,alternate,40,1,0.6653,0.0139,0.638,0.362,5.03,31.93,76.8
50,25,0.5,100,alternate,30,1,0.6652,0.0071,0.6378,0.3623,5.03,31.92,76.83
50,25,0.5,130,alternate,30,1,0.6652,0.0071,0.6375,0.3625,5.03,31.91,76.86
50,25,0.5,66,alternate,30,1,0.6649,0.0071,0.6372,0.3628,5.03,31.9,76.89
40,20,0.5,45,alternate,40,1,0.6642,0.0139,0.6365,0.3635,5.03,31.86,76.98
40,20,0.5,30,always_short,40,1,0.6638,0.0141,0.6359,0.3641,5.03,31.83,77.06
30,15,0.5,130,alternate,50,1,0.6635,0.0316,0.6354,0.3646,5.04,31.8,77.12
30,15,0.5,100,alternate,50,1,0.6635,0.0316,0.6354,0.3646,5.04,31.8,77.12
30,15,0.5,66,alternate,50,1,0.6634,0.0316,0.6352,0.3648,5.04,31.79,77.13
30,15,0.5,45,alternate,50,1,0.6633,0.0316,0.6352,0.3648,5.04,31.79,77.13
40,15,0.375,30,alternate,50,2,0.7214,0.0181,0.5351,0.4649,4.25,31.75,91.57
40,15,0.375,130,always_short,30,2,0.73,0.0174,0.5092,0.4908,4.04,31.73,96.22
40,15,0.375,100,always_short,40,2,0.73,0.0174,0.5092,0.4908,4.04,31.73,96.22
40,15,0.375,100,always_short,30,2,0.73,0.0174,0.5092,0.4908,4.04,31.73,96.22
40,15,0.375,130,always_short,40,2,0.73,0.0174,0.5092,0.4908,4.04,31.73,96.22
40,15,0.375,66,always_short,30,2,0.7299,0.0173,0.5089,0.4911,4.04,31.71,96.29
40,15,0.375,66,always_short,40,2,0.7299,0.0173,0.5089,0.4911,4.04,31.71,96.29
30,15,0.5,30,alternate,50,1,0.662,0.0315,0.6328,0.3673,5.04,31.65,77.44
50,25,0.5,45,alternate,30,1,0.6613,0.0071,0.632,0.368,5.04,31.6,77.53
50,20,0.4,30,alternate,50,2,0.7029,0.0087,0.5706,0.4294,4.55,31.58,85.87
50,10,0.2,100,always_short,50,1,0.8333,0.0143,0.8609,0.1391,6.87,31.57,56.92
50,10,0.2,130,always_short,50,1,0.8333,0.0143,0.8609,0.1391,6.87,31.57,56.92
40,15,0.375,45,always_short,40,2,0.7291,0.0173,0.5068,0.4933,4.05,31.56,96.69
40,15,0.375,45,always_short,30,2,0.7291,0.0173,0.5068,0.4933,4.05,31.56,96.69
50,10,0.2,66,always_short,50,1,0.8332,0.0143,0.8606,0.1394,6.87,31.56,56.94
50,10,0.2,45,always_short,50,1,0.8322,0.0143,0.8589,0.1411,6.88,31.48,57.05
40,20,0.5,100,always_long,40,1,0.6597,0.0137,0.6294,0.3706,5.04,31.44,77.86
40,20,0.5,130,always_long,40,1,0.6597,0.0137,0.6292,0.3708,5.04,31.44,77.87
40,20,0.5,66,always_long,40,1,0.6598,0.0137,0.6294,0.3706,5.04,31.44,77.86
40,20,0.5,30,alternate,40,1,0.6595,0.0137,0.6285,0.3715,5.04,31.4,77.96
40,20,0.5,45,always_long,40,1,0.6593,0.0137,0.628,0.372,5.05,31.37,78.03
40,15,0.375,100,always_long,50,2,0.7194,0.019,0.529,0.471,4.25,31.34,92.63
40,15,0.375,130,always_long,50,2,0.7193,0.019,0.529,0.471,4.25,31.34,92.63
40,15,0.375,66,always_long,50,2,0.7194,0.0189,0.529,0.471,4.25,31.34,92.63
40,15,0.375,45,always_long,50,2,0.7191,0.0189,0.5282,0.4718,4.25,31.3,92.76
50,10,0.2,66,alternate,50,1,0.8292,0.0154,0.8542,0.1457,6.89,31.25,57.36
50,10,0.2,130,alternate,50,1,0.8292,0.0155,0.8542,0.1457,6.89,31.25,57.36
50,10,0.2,100,alternate,50,1,0.8292,0.0155,0.8542,0.1457,6.89,31.25,57.36
50,20,0.4,130,always_short,40,2,0.7184,0.0089,0.527,0.473,4.25,31.23,92.98
50,20,0.4,100,always_short,40,2,0.7184,0.0089,0.5269,0.4731,4.25,31.22,93.0
50,25,0.5,100,always_long,30,1,0.6579,0.0068,0.6258,0.3743,5.05,31.22,78.31
50,25,0.5,66,always_long,30,1,0.6578,0.0068,0.6256,0.3744,5.05,31.21,78.32
50,25,0.5,130,always_long,30,1,0.6577,0.0068,0.6255,0.3745,5.05,31.2,78.34
50,10,0.2,45,alternate,50,1,0.8286,0.0154,0.8531,0.1469,6.89,31.2,57.44
50,20,0.4,66,always_short,40,2,0.7181,0.0089,0.5264,0.4736,4.25,31.18,93.09
30,15,0.5,130,always_long,50,1,0.6571,0.0316,0.6248,0.3752,5.05,31.16,78.43
30,15,0.5,100,always_long,50,1,0.6571,0.0316,0.6248,0.3752,5.05,31.16,78.43
50,12,0.24,130,always_short,30,2,0.8084,0.0125,0.6258,0.3743,5.06,31.15,78.31
50,12,0.24,66,always_short,30,2,0.8083,0.0125,0.6256,0.3744,5.06,31.14,78.32
50,12,0.24,100,always_short,30,2,0.8083,0.0125,0.6256,0.3744,5.06,31.14,78.32
30,15,0.5,66,always_long,50,1,0.6571,0.0315,0.6245,0.3755,5.05,31.14,78.46
30,15,0.5,45,always_long,50,1,0.657,0.0315,0.6244,0.3756,5.05,31.14,78.48
50,10,0.2,30,always_short,50,1,0.828,0.0143,0.8519,0.1481,6.9,31.13,57.52
30,15,0.5,130,always_short,30,2,0.6699,0.0317,0.6218,0.3782,5.04,31.08,78.81
30,15,0.5,100,always_short,30,2,0.6699,0.0317,0.6218,0.3782,5.04,31.08,78.81
50,20,0.4,30,always_long,50,2,0.6999,0.0084,0.5641,0.4359,4.57,31.08,86.86
30,15,0.5,66,always_short,30,2,0.6698,0.0316,0.6215,0.3785,5.04,31.07,78.84
40,15,0.375,30,always_long,50,2,0.7175,0.0188,0.525,0.475,4.26,31.07,93.33
30,15,0.5,30,always_long,50,1,0.6561,0.0315,0.6231,0.3769,5.06,31.06,78.64
30,15,0.5,45,always_short,30,2,0.6697,0.0316,0.621,0.379,5.04,31.04,78.9
50,25,0.5,45,always_long,30,1,0.6554,0.0068,0.6212,0.3787,5.06,30.94,78.87
50,10,0.2,30,alternate,50,1,0.8257,0.0154,0.8476,0.1524,6.91,30.92,57.81
40,20,0.5,30,always_long,40,1,0.6551,0.0134,0.6206,0.3794,5.06,30.9,78.95
50,10,0.2,66,always_long,50,1,0.8251,0.0166,0.847,0.153,6.91,30.89,57.85
50,10,0.2,100,always_long,50,1,0.8251,0.0166,0.847,0.153,6.91,30.89,57.85
50,10,0.2,130,always_long,50,1,0.8251,0.0166,0.8469,0.1531,6.91,30.88,57.86
50,10,0.2,45,always_long,50,1,0.825,0.0166,0.8469,0.1531,6.91,30.88,57.86
50,12,0.24,45,always_short,30,2,0.8069,0.0125,0.6208,0.3792,5.07,30.88,78.94
50,25,0.5,30,always_short,30,1,0.6549,0.0075,0.62,0.38,5.06,30.87,79.03
40,15,0.375,30,always_short,30,2,0.7253,0.0173,0.4971,0.5029,4.06,30.87,98.57
40,15,0.375,30,always_short,40,2,0.7253,0.0173,0.4971,0.5029,4.06,30.87,98.57
50,8,0.16,130,always_short,40,2,0.8619,0.0171,0.7385,0.2615,6.04,30.8,66.35
50,8,0.16,100,always_short,40,2,0.8618,0.0171,0.738,0.262,6.04,30.78,66.4
30,15,0.5,30,always_short,30,2,0.6678,0.0316,0.6169,0.3831,5.05,30.78,79.43
50,8,0.16,66,always_short,40,2,0.8618,0.0171,0.7381,0.2619,6.04,30.78,66.38
50,10,0.2,30,always_long,50,1,0.8235,0.0165,0.8445,0.1555,6.92,30.77,58.02
40,15,0.375,100,alternate,30,2,0.7247,0.0182,0.4954,0.5046,4.06,30.74,98.91
40,15,0.375,66,alternate,40,2,0.7246,0.0181,0.4954,0.5046,4.06,30.74,98.91
40,15,0.375,130,alternate,30,2,0.7247,0.0182,0.4954,0.5046,4.06,30.74,98.91
40,15,0.375,130,alternate,40,2,0.7247,0.0182,0.4954,0.5046,4.06,30.74,98.91
40,15,0.375,66,alternate,30,2,0.7246,0.0181,0.4954,0.5046,4.06,30.74,98.91
40,15,0.375,100,alternate,40,2,0.7247,0.0182,0.4954,0.5046,4.06,30.74,98.91
50,8,0.16,45,always_short,40,2,0.8611,0.0171,0.7361,0.2639,6.05,30.69,66.56
40,15,0.375,45,alternate,30,2,0.7241,0.0181,0.4938,0.5062,4.06,30.62,99.24
40,15,0.375,45,alternate,40,2,0.7241,0.0181,0.4938,0.5062,4.06,30.62,99.24
50,20,0.4,45,always_short,40,2,0.7147,0.0089,0.5176,0.4824,4.27,30.58,94.66
50,5,0.1,100,always_short,50,2,0.9048,0.021,0.8367,0.1633,6.95,30.35,58.56
50,5,0.1,66,always_short,50,2,0.9049,0.021,0.8369,0.1631,6.95,30.35,58.55
50,5,0.1,130,always_short,50,2,0.9049,0.021,0.8369,0.1631,6.95,30.35,58.55
50,5,0.1,45,always_short,50,2,0.9048,0.0209,0.8366,0.1634,6.95,30.34,58.57
50,20,0.4,100,alternate,40,2,0.713,0.0087,0.5134,0.4866,4.27,30.32,95.45
50,20,0.4,130,alternate,40,2,0.7129,0.0087,0.513,0.487,4.27,30.3,95.52
50,20,0.4,66,alternate,40,2,0.7129,0.0087,0.5126,0.4874,4.27,30.27,95.59
50,25,0.5,30,alternate,30,1,0.6495,0.0071,0.6099,0.3901,5.08,30.26,80.34
50,12,0.24,130,alternate,30,2,0.8034,0.0134,0.6094,0.3906,5.08,30.24,80.41
50,12,0.24,100,alternate,30,2,0.8034,0.0134,0.6095,0.3905,5.08,30.24,80.39
50,12,0.24,66,alternate,30,2,0.8034,0.0134,0.6094,0.3906,5.08,30.24,80.41
40,6,0.15,130,always_short,50,2,0.8616,0.0329,0.7211,0.2789,6.02,30.19,67.95
40,6,0.15,45,always_short,50,2,0.8615,0.0329,0.721,0.279,6.02,30.18,67.96
40,6,0.15,66,always_short,50,2,0.8615,0.0329,0.721,0.279,6.02,30.18,67.96
40,6,0.15,100,always_short,50,2,0.8615,0.0329,0.721,0.279,6.02,30.18,67.96
50,25,0.5,100,always_short,20,2,0.6726,0.0075,0.5814,0.4186,4.86,30.14,84.28
50,25,0.5,130,always_short,20,2,0.6726,0.0075,0.5815,0.4185,4.86,30.14,84.26
50,8,0.16,66,alternate,40,2,0.8579,0.0177,0.7246,0.2754,6.06,30.12,67.62
50,8,0.16,130,alternate,40,2,0.8578,0.0178,0.7245,0.2755,6.06,30.11,67.63
50,8,0.16,100,alternate,40,2,0.8578,0.0178,0.7245,0.2755,6.06,30.11,67.63
50,8,0.16,30,always_short,40,2,0.8578,0.0171,0.7245,0.2755,6.06,30.11,67.63
40,15,0.375,30,alternate,30,2,0.7214,0.0181,0.4864,0.5136,4.07,30.11,100.75
40,15,0.375,30,alternate,40,2,0.7214,0.0181,0.4864,0.5136,4.07,30.11,100.75
30,15,0.5,130,alternate,30,2,0.6635,0.0316,0.6045,0.3955,5.06,30.09,81.06
30,15,0.5,100,alternate,30,2,0.6635,0.0316,0.6045,0.3955,5.06,30.09,81.06
30,15,0.5,66,alternate,30,2,0.6634,0.0316,0.6044,0.3956,5.06,30.08,81.08
50,8,0.16,45,alternate,40,2,0.8576,0.0177,0.7239,0.2761,6.06,30.08,67.69
50,12,0.24,45,alternate,30,2,0.8026,0.0134,0.6065,0.3935,5.08,30.08,80.79
30,15,0.5,45,alternate,30,2,0.6633,0.0316,0.6042,0.3957,5.06,30.07,81.09
50,5,0.1,30,always_short,50,2,0.9025,0.0209,0.83,0.17,6.96,30.04,59.04
50,25,0.5,66,always_short,20,2,0.672,0.0075,0.5797,0.4203,4.86,30.04,84.52
50,12,0.24,30,always_short,30,2,0.8021,0.0125,0.6052,0.3947,5.08,30.01,80.96
50,5,0.1,66,alternate,50,2,0.9021,0.0223,0.828,0.172,6.96,29.96,59.18
50,5,0.1,100,alternate,50,2,0.902,0.0223,0.8277,0.1722,6.97,29.95,59.2
50,5,0.1,130,alternate,50,2,0.902,0.0223,0.8279,0.1721,6.97,29.95,59.19
50,20,0.4,45,alternate,40,2,0.7106,0.0087,0.5076,0.4924,4.27,29.95,96.53
50,5,0.1,45,alternate,50,2,0.902,0.0222,0.8277,0.1722,6.97,29.95,59.2
30,15,0.5,30,alternate,30,2,0.662,0.0315,0.6006,0.3994,5.07,29.85,81.58
40,6,0.15,30,always_short,50,2,0.8597,0.0329,0.7136,0.2864,6.03,29.83,68.66
50,25,0.5,30,always_long,30,1,0.6441,0.0068,0.6018,0.3982,5.09,29.78,81.43
40,20,0.5,100,always_short,30,2,0.6708,0.0141,0.5693,0.4308,4.82,29.73,86.08
40,20,0.5,130,always_short,30,2,0.6709,0.0141,0.5693,0.4308,4.82,29.73,86.08
50,8,0.16,30,alternate,40,2,0.8553,0.0177,0.717,0.283,6.08,29.73,68.34
40,20,0.5,66,always_short,30,2,0.6708,0.0141,0.569,0.431,4.82,29.72,86.12
50,5,0.1,30,alternate,50,2,0.9006,0.0222,0.822,0.178,6.98,29.7,59.61
40,15,0.375,130,always_long,30,2,0.7193,0.019,0.48,0.52,4.07,29.69,102.08
40,15,0.375,130,always_long,40,2,0.7193,0.019,0.48,0.52,4.07,29.69,102.08
40,15,0.375,100,always_long,40,2,0.7194,0.019,0.48,0.52,4.07,29.69,102.08
40,15,0.375,100,always_long,30,2,0.7194,0.019,0.48,0.52,4.07,29.69,102.08
40,15,0.375,66,always_long,30,2,0.7194,0.0189,0.48,0.52,4.07,29.69,102.08
40,15,0.375,66,always_long,40,2,0.7194,0.0189,0.48,0.52,4.07,29.69,102.08
40,6,0.15,66,alternate,50,2,0.8587,0.0343,0.7099,0.2901,6.03,29.64,69.03
40,6,0.15,45,alternate,50,2,0.8587,0.0342,0.7099,0.2901,6.03,29.64,69.03
25,12,0.48,100,always_short,40,2,0.6747,0.0534,0.5607,0.4392,4.77,29.64,87.38
40,6,0.15,130,alternate,50,2,0.8587,0.0343,0.7099,0.2901,6.03,29.64,69.03
